"Batch_id";"Production_date";"Product_ID";"Production_line";"Shift";"Planned_output_kg";"Actual_output_kg";"Waste_kg";"Operation_minutes"
"5836VS";"2025-02-10";10012;"Line 1";"DS";1311.4;1237.9;76.8;437
"5837PT";"2025-05-27";10012;"Line 1";"DS";2072.7;2052.0;29.3;409
"5837PX";"2025-02-08";10020;"Line 2";"AS";1950.4;1790.3;179.0;451
"5838HP";"2025-06-14";10010;"Line 3";"AS";1424.6;1332.7;97.8;335
"5838MT";"2025-06-17";10009;"Line 1";"DS";1000.1;915.1;102.5;421
"5839EM";"2025-11-07";10011;"Line 2";"DS";1762.9;1593.3;180.8;398
"5839GC";"2025-12-22";10004;"Line 2";"AS";1774.8;1685.4;92.5;469
"5840KL";"2025-01-13";10019;"Line 3";"NS";1467.8;1342.1;137.8;462
"5840PF";"2025-08-22";10001;"Line 1";"AS";1413.3;1310.4;122.6;442
"5840TC";"2025-05-29";10016;"Line 2";"AS";1999.6;1920.9;94.3;443
"5840TM";"2025-09-20";10018;"Line 1";"AS";865.2;813.5;67.6;505
"5840ZW";"2025-07-10";10004;"Line 2";"NS";1795.9;1506.5;289.5;362
"5841DQ";"2025-04-15";10017;"Line 3";"AS";1670.9;1481.8;190.8;475
"5841NO";"2025-11-20";10020;"Line 2";"NS";2089.3;1945.0;160.1;487
"5841PH";"2025-02-06";10003;"Line 1";"NS";1888.1;1669.4;231.4;490
"5841SR";"2025-07-09";10018;"Line 1";"DS";1570.0;1338.1;235.2;393
"5841XR";"2025-04-21";10003;"Line 1";"NS";1017.1;967.7;60.1;403
"5842AF";"2025-07-10";10010;"Line 3";"DS";1594.1;1419.3;181.6;431
"5842IX";"2025-02-21";10002;"Line 1";"AS";2043.3;1834.0;211.0;338
"5842RY";"2025-06-18";10010;"Line 3";"DS";2338.0;2314.6;39.4;454
"5843PT";"2025-07-30";10001;"Line 1";"DS";1750.5;1598.7;169.3;418
"5844QG";"2025-10-04";10019;"Line 3";"AS";1604.8;1389.8;233.5;429
"5845EQ";"2025-03-01";10016;"Line 2";"AS";1235.7;1188.1;56.8;478
"5845ZO";"2025-12-02";10015;"Line 1";"DS";1645.8;1558.4;90.1;378
"5846NY";"2025-12-09";10005;"Line 2";"AS";1933.2;1780.8;166.3;521
"5846TV";"2025-06-06";10009;"Line 1";"NS";2208.3;2069.0;146.4;467
"5847QH";"2025-07-05";10005;"Line 2";"DS";1877.9;1529.1;365.7;387
"5847VY";"2025-02-08";10012;"Line 1";"DS";1900.3;1795.2;118.7;439
"5848JJ";"2025-05-29";10019;"Line 3";"AS";2104.6;2006.8;101.7;477
"5848YX";"2025-05-11";10004;"Line 2";"NS";2446.2;2421.7;34.1;356
"5849FX";"2025-08-15";10003;"Line 1";"AS";2065.6;1900.3;175.7;445
"5849GA";"2025-05-23";10001;"Line 1";"DS";1673.9;1469.2;210.2;436
"5849IH";"2025-01-13";10009;"Line 1";"DS";1933.1;1834.8;110.4;339
"5849LV";"2025-04-12";10008;"Line 2";"AS";1120.0;1072.6;55.9;362
"5849TM";"2025-01-17";10011;"Line 2";"DS";1650.7;1561.3;100.6;382
"5850KK";"2025-12-16";10010;"Line 3";"AS";2603.0;2397.3;220.8;374
"5851UP";"2025-04-15";10002;"Line 1";"AS";1461.2;1323.6;138.7;444
"5852EA";"2025-12-24";10007;"Line 3";"AS";2428.8;2198.1;234.9;449
"5852LN";"2025-06-01";10006;"Line 1";"DS";2341.4;2283.9;61.6;481
"5852UP";"2025-07-16";10018;"Line 1";"AS";2423.8;2081.1;344.6;447
"5853GH";"2025-03-06";10020;"Line 2";"DS";1550.3;1527.1;36.6;477
"5853KU";"2025-12-19";10003;"Line 1";"NS";2299.2;2062.4;241.3;412
"5853ML";"2025-08-02";10003;"Line 1";"DS";1765.6;1717.7;49.1;412
"5853VD";"2025-08-09";10016;"Line 2";"AS";1845.4;1618.3;240.9;437
"5854OM";"2025-11-12";10001;"Line 1";"AS";2103.1;1962.2;158.1;440
"5854UG";"2025-02-19";10001;"Line 1";"AS";2196.5;2039.7;164.8;507
"5855KZ";"2025-10-29";10006;"Line 1";"DS";2028.2;1890.7;151.7;489
"5855WV";"2025-05-13";10007;"Line 3";"DS";1316.3;1303.1;18.7;332
"5856DK";"2025-07-03";10012;"Line 1";"AS";1610.7;1401.6;227.7;451
"5856GR";"2025-02-03";10014;"Line 2";"NS";2089.7;1847.4;259.4;323
"5856KP";"2025-02-04";10012;"Line 1";"DS";1324.9;1266.7;58.2;463
"5857CQ";"2025-09-06";10016;"Line 2";"DS";1600.5;1504.4;107.3;380
"5857CV";"2025-11-01";10007;"Line 3";"DS";1203.7;1142.5;75.4;509
"5857DE";"2025-06-28";10015;"Line 1";"DS";1731.2;1660.2;89.8;435
"5857KH";"2025-07-22";10001;"Line 1";"AS";1782.2;1580.4;208.5;471
"5857PL";"2025-10-02";10020;"Line 2";"AS";1970.9;1832.9;141.8;346
"5857QF";"2025-01-25";10003;"Line 1";"DS";1788.9;1669.3;134.9;471
"5857VG";"2025-05-02";10020;"Line 2";"AS";1578.0;1329.1;258.4;443
"5858SK";"2025-02-27";10006;"Line 1";"DS";2328.0;2104.4;234.6;461
"5858ZB";"2025-12-02";10005;"Line 2";"AS";1715.5;1637.2;80.7;444
"5859BT";"2025-01-20";10017;"Line 3";"DS";1705.6;1630.6;83.9;477
"5859XD";"2025-06-19";10001;"Line 1";"AS";1745.2;1545.5;210.3;473
"5860KB";"2025-02-26";10002;"Line 1";"AS";1989.4;1926.4;68.7;430
"5860KX";"2025-07-05";10001;"Line 1";"NS";1864.6;1715.4;154.3;381
"5861AY";"2025-01-25";10004;"Line 2";"DS";2148.5;2056.0;96.7;351
"5861CN";"2025-07-21";10009;"Line 1";"NS";2147.2;1891.1;256.6;450
"5861LS";"2025-11-15";10006;"Line 1";"DS";1540.9;1523.2;22.4;454
"5862SL";"2025-12-15";10011;"Line 2";"AS";2177.4;1915.1;269.6;465
"5862VO";"2025-03-13";10003;"Line 1";"NS";1922.8;1690.9;232.6;381
"5864BJ";"2025-06-10";10014;"Line 2";"NS";2264.9;2146.9;126.1;283
"5864JI";"2025-09-15";10007;"Line 3";"DS";2114.5;1769.8;354.9;476
"5865IS";"2025-08-16";10003;"Line 1";"DS";2426.9;2148.3;293.2;400
"5866HH";"2025-07-27";10007;"Line 3";"AS";1623.0;1571.2;66.0;510
"5866ME";"2025-10-06";10002;"Line 1";"NS";880.7;807.4;83.2;440
"5866UZ";"2025-07-28";10004;"Line 2";"AS";2011.0;1929.5;94.5;415
"5866WR";"2025-07-17";10006;"Line 1";"DS";1680.4;1552.6;138.0;492
"5867DY";"2025-09-06";10012;"Line 1";"DS";1779.6;1683.2;107.8;286
"5867FS";"2025-10-13";10004;"Line 2";"DS";1714.5;1516.1;204.8;504
"5868CU";"2025-06-04";10003;"Line 1";"AS";1906.9;1761.9;148.9;342
"5868GH";"2025-07-20";10001;"Line 1";"DS";1839.0;1666.1;186.9;472
"5869JM";"2025-09-22";10013;"Line 3";"NS";1164.4;1060.0;110.2;410
"5870SH";"2025-07-27";10004;"Line 2";"NS";1693.0;1676.1;30.6;533
"5870US";"2025-07-22";10002;"Line 1";"AS";2012.9;1956.8;76.1;508
"5871NL";"2025-06-01";10010;"Line 3";"NS";1954.5;1836.2;121.5;428
"5871WV";"2025-05-29";10012;"Line 1";"AS";2092.6;1998.8;96.3;469
"5872MS";"2025-12-16";10004;"Line 2";"DS";1240.5;1181.0;70.9;500
"5872ZK";"2025-05-26";10001;"Line 1";"AS";2035.5;1913.9;125.0;472
"5872ZT";"2025-06-03";10019;"Line 3";"DS";1589.3;1479.5;113.9;424
"5873CF";"2025-02-13";10020;"Line 2";"AS";1893.7;1874.8;36.0;518
"5873JV";"2025-03-05";10019;"Line 3";"AS";2333.5;2136.4;202.8;382
"5873KH";"2025-04-21";10002;"Line 1";"AS";2677.2;2520.2;164.3;425
"5873LU";"2025-09-12";10012;"Line 1";"AS";1723.6;1635.7;94.0;408
"5873PR";"2025-09-18";10003;"Line 1";"DS";1709.9;1594.7;121.7;478
"5874AI";"2025-11-13";10010;"Line 3";"DS";1920.6;1736.2;184.8;487
"5874LM";"2025-07-17";10009;"Line 1";"NS";1761.0;1538.8;230.4;457
"5874LO";"2025-06-27";10011;"Line 2";"AS";2595.9;2319.7;286.1;474
"5875BE";"2025-05-16";10007;"Line 3";"DS";1537.2;1374.4;182.1;442
"5875CD";"2025-08-15";10010;"Line 3";"DS";1922.9;1903.7;20.0;439
"5875JI";"2025-12-15";10010;"Line 3";"DS";1745.9;1490.4;257.7;476
"5875NP";"2025-01-27";10007;"Line 3";"AS";1591.5;1415.5;188.6;424
"5875TL";"2025-10-27";10006;"Line 1";"AS";1588.6;1472.7;122.4;454
"5876EG";"2025-03-17";10017;"Line 3";"AS";1830.1;1567.8;271.7;440
"5876IW";"2025-09-25";10016;"Line 2";"AS";1211.0;1119.0;106.9;325
"5876JM";"2025-01-09";10006;"Line 1";"DS";1575.6;1482.9;98.8;430
"5877IA";"2025-02-13";10001;"Line 1";"DS";1214.0;1101.3;127.2;429
"5878AY";"2025-05-03";10008;"Line 2";"AS";2038.7;1744.2;297.3;477
"5878NF";"2025-11-17";10002;"Line 1";"AS";1383.2;1292.6;94.5;466
"5878RM";"2025-06-01";10003;"Line 1";"AS";1943.8;1684.0;279.6;367
"5880CE";"2025-12-24";10007;"Line 3";"NS";1555.9;1427.2;145.9;437
"5880TA";"2025-04-22";10002;"Line 1";"AS";1524.5;1275.1;253.0;378
"5880VC";"2025-11-04";10017;"Line 3";"NS";1840.9;1735.5;109.0;456
"5880XJ";"2025-09-17";10005;"Line 2";"DS";2236.6;1943.9;306.8;421
"5881CW";"2025-09-24";10012;"Line 1";"AS";1638.1;1470.3;180.0;320
"5881LK";"2025-12-28";10010;"Line 3";"AS";2002.1;1858.6;153.0;364
"5882BD";"2025-08-19";10002;"Line 1";"AS";1426.1;1254.7;181.4;494
"5882JK";"2025-09-07";10002;"Line 1";"DS";1434.4;1368.7;69.9;363
"5882SY";"2025-12-21";10011;"Line 2";"DS";2059.3;1970.1;101.8;385
"5882TS";"2025-08-01";10019;"Line 3";"AS";2393.4;2362.9;48.2;428
"5883AM";"2025-09-04";10013;"Line 3";"DS";1842.9;1682.4;174.1;495
"5883IS";"2025-08-16";10012;"Line 1";"NS";1919.5;1795.8;142.3;426
"5883KT";"2025-03-17";10010;"Line 3";"NS";1764.4;1620.9;156.5;496
"5883TV";"2025-04-27";10015;"Line 1";"NS";1902.9;1635.9;274.0;483
"5883ZK";"2025-12-21";10001;"Line 1";"DS";1472.3;1394.0;79.0;377
"5884OQ";"2025-06-15";10002;"Line 1";"NS";2014.8;1918.4;109.6;484
"5884SV";"2025-07-03";10019;"Line 3";"DS";1667.8;1497.9;188.0;425
"5884TY";"2025-12-18";10009;"Line 1";"AS";1619.7;1458.0;177.7;362
"5886AQ";"2025-07-24";10001;"Line 1";"NS";2015.6;1815.5;212.6;475
"5886SP";"2025-05-05";10011;"Line 2";"AS";2367.7;2206.1;163.4;425
"5887BC";"2025-06-01";10018;"Line 1";"AS";1623.3;1448.1;188.5;478
"5887DY";"2025-03-01";10004;"Line 2";"AS";1394.8;1318.9;78.2;555
"5887HS";"2025-02-05";10007;"Line 3";"AS";1767.9;1718.8;62.8;383
"5887QQ";"2025-01-07";10012;"Line 1";"DS";1656.2;1512.4;156.3;537
"5887YT";"2025-06-24";10007;"Line 3";"NS";1723.2;1706.0;28.4;325
"5888GA";"2025-09-03";10010;"Line 3";"NS";1182.4;1170.6;13.3;422
"5888LP";"2025-08-12";10019;"Line 3";"AS";975.8;966.0;28.4;368
"5888RV";"2025-11-14";10005;"Line 2";"NS";1693.9;1624.9;83.0;518
"5889QJ";"2025-06-14";10008;"Line 2";"AS";2133.6;1984.7;157.9;367
"5889VD";"2025-08-03";10016;"Line 2";"DS";2021.7;1988.4;51.0;420
"5889ZV";"2025-09-26";10003;"Line 1";"AS";1472.5;1337.0;143.2;431
"5890PW";"2025-08-13";10007;"Line 3";"AS";2047.9;1950.3;110.5;454
"5890YM";"2025-10-02";10007;"Line 3";"DS";2422.9;2179.0;253.1;407
"5891CR";"2025-12-01";10006;"Line 1";"DS";1761.3;1550.1;219.7;446
"5891PK";"2025-04-29";10013;"Line 3";"AS";963.3;842.4;140.5;427
"5892NK";"2025-08-09";10007;"Line 3";"NS";2776.1;2497.0;283.5;508
"5893DV";"2025-01-13";10001;"Line 1";"NS";1397.3;1346.9;67.5;423
"5893PR";"2025-02-19";10006;"Line 1";"AS";2097.2;1929.0;183.3;415
"5893SA";"2025-02-01";10015;"Line 1";"AS";2288.6;2113.1;183.5;426
"5894EH";"2025-09-15";10012;"Line 1";"AS";2136.1;1747.1;400.3;383
"5894XS";"2025-03-14";10018;"Line 1";"DS";1278.7;1205.1;74.8;428
"5895FY";"2025-01-05";10002;"Line 1";"NS";1708.9;1633.6;80.2;477
"5895RO";"2025-05-11";10003;"Line 1";"AS";1639.0;1478.0;162.4;430
"5896JM";"2025-11-17";10001;"Line 1";"AS";1702.3;1674.2;38.8;547
"5896PV";"2025-09-01";10020;"Line 2";"NS";1892.9;1824.0;70.0;425
"5896SC";"2025-08-31";10007;"Line 3";"NS";1077.2;925.6;161.0;455
"5896ZA";"2025-09-11";10005;"Line 2";"DS";1671.1;1553.1;123.5;404
"5897RZ";"2025-08-18";10011;"Line 2";"NS";1853.1;1715.6;153.4;422
"5897VK";"2025-08-21";10005;"Line 2";"AS";2665.3;2618.0;50.1;466
"5898AC";"2025-02-17";10016;"Line 2";"DS";2031.4;1928.2;108.9;407
"5899BB";"2025-08-11";10001;"Line 1";"DS";1358.8;1255.5;107.5;484
"5900AL";"2025-12-13";10004;"Line 2";"NS";1946.2;1903.5;51.2;376
"5900IQ";"2025-12-01";10007;"Line 3";"AS";1515.5;1412.7;111.4;450
"5900IW";"2025-07-01";10013;"Line 3";"DS";1746.2;1603.1;159.4;449
"5900JQ";"2025-12-11";10003;"Line 1";"NS";2218.2;2118.3;106.0;379
"5901CK";"2025-05-27";10003;"Line 1";"DS";1806.1;1788.0;23.7;497
"5901DU";"2025-11-22";10004;"Line 2";"DS";2371.4;2202.5;177.1;422
"5901KY";"2025-03-06";10001;"Line 1";"NS";1966.2;1744.6;239.5;427
"5902RZ";"2025-12-15";10007;"Line 3";"DS";2040.8;1844.7;209.8;432
"5903GC";"2025-08-01";10007;"Line 3";"DS";2301.8;2167.0;153.2;498
"5903HH";"2025-06-06";10008;"Line 2";"AS";1915.9;1887.0;46.2;468
"5903LN";"2025-04-23";10006;"Line 1";"AS";1658.1;1427.1;244.5;412
"5903PK";"2025-02-09";10005;"Line 2";"AS";1771.9;1527.9;249.3;420
"5903RD";"2025-01-11";10015;"Line 1";"DS";1852.7;1576.2;295.7;431
"5903WV";"2025-02-08";10010;"Line 3";"AS";1686.2;1641.0;61.1;432
"5904DJ";"2025-11-15";10002;"Line 1";"AS";1357.5;1294.8;76.6;409
"5904QC";"2025-01-18";10003;"Line 1";"AS";1562.7;1411.2;162.9;321
"5905KL";"2025-12-26";10015;"Line 1";"DS";2022.1;1825.8;215.6;430
"5905WN";"2025-06-07";10006;"Line 1";"AS";1677.3;1613.0;78.9;525
"5905YT";"2025-08-08";10007;"Line 3";"DS";1833.4;1660.7;191.0;427
"5907YI";"2025-02-06";10005;"Line 2";"DS";1331.9;1318.6;20.5;363
"5907ZZ";"2025-11-26";10003;"Line 1";"DS";1761.8;1604.9;173.1;490
"5908AS";"2025-04-10";10015;"Line 1";"DS";1793.7;1584.4;219.4;350
"5908FB";"2025-10-02";10001;"Line 1";"DS";1580.0;1491.7;106.1;471
"5908GH";"2025-09-29";10004;"Line 2";"NS";1969.9;1873.0;115.7;454
"5908JU";"2025-05-18";10005;"Line 2";"DS";1435.4;1323.0;129.3;428
"5908UT";"2025-07-01";10007;"Line 3";"AS";2623.8;2413.9;229.2;396
"5909FP";"2025-06-12";10003;"Line 1";"AS";1847.7;1680.2;184.2;479
"5909MS";"2025-04-20";10006;"Line 1";"DS";1681.7;1551.6;144.6;544
"5909XK";"2025-09-03";10003;"Line 1";"DS";1573.5;1383.2;210.2;368
"5909XY";"2025-05-14";10012;"Line 1";"DS";1717.1;1620.1;102.7;342
"5910RX";"2025-12-29";10015;"Line 1";"DS";2087.2;2037.5;65.6;408
"5910SI";"2025-11-26";10012;"Line 1";"AS";1666.6;1569.3;106.8;414
"5911BF";"2025-08-09";10004;"Line 2";"AS";1991.0;1787.3;216.7;495
"5911CF";"2025-02-16";10004;"Line 2";"DS";2091.3;1925.1;171.8;463
"5911FX";"2025-05-23";10001;"Line 1";"AS";1939.8;1764.7;182.4;439
"5911UD";"2025-12-17";10002;"Line 1";"DS";1985.8;1775.1;214.5;413
"5912PE";"2025-10-31";10017;"Line 3";"NS";2527.9;2402.8;130.6;410
"5913KQ";"2025-02-17";10001;"Line 1";"AS";1735.5;1584.5;152.1;407
"5914BO";"2025-05-28";10009;"Line 1";"AS";1969.8;1756.8;216.2;359
"5914MK";"2025-04-02";10019;"Line 3";"DS";2126.0;2076.0;69.2;498
"5914UB";"2025-06-11";10002;"Line 1";"AS";1493.3;1352.1;143.5;352
"5915EG";"2025-06-10";10005;"Line 2";"DS";1689.2;1562.6;137.3;515
"5916FC";"2025-07-23";10011;"Line 2";"AS";1541.3;1503.4;42.8;374
"5916KN";"2025-08-26";10012;"Line 1";"DS";2052.4;1860.7;211.6;463
"5916NQ";"2025-08-12";10009;"Line 1";"NS";2314.7;2120.9;196.1;468
"5916QR";"2025-05-26";10001;"Line 1";"NS";2568.0;2327.4;253.5;436
"5916TY";"2025-05-29";10012;"Line 1";"DS";1044.0;1005.8;44.7;509
"5917FA";"2025-09-27";10001;"Line 1";"NS";1092.7;1081.8;22.9;430
"5918AI";"2025-08-12";10007;"Line 3";"DS";2188.1;2119.3;84.4;440
"5918EP";"2025-11-01";10014;"Line 2";"DS";1371.5;1184.6;198.6;350
"5918ET";"2025-02-11";10004;"Line 2";"NS";1709.3;1621.6;93.6;442
"5918FK";"2025-06-05";10018;"Line 1";"AS";1620.9;1574.3;63.3;382
"5921JJ";"2025-05-09";10019;"Line 3";"DS";1396.7;1269.6;128.8;406
"5921MA";"2025-04-25";10009;"Line 1";"NS";1526.6;1417.2;119.8;383
"5921NY";"2025-12-20";10011;"Line 2";"DS";2011.8;1782.1;238.8;409
"5922HC";"2025-11-20";10018;"Line 1";"DS";2121.1;1941.7;187.5;410
"5922TW";"2025-12-02";10006;"Line 1";"DS";2139.9;2001.0;152.1;398
"5922ZW";"2025-06-16";10009;"Line 1";"DS";1823.6;1636.2;188.4;467
"5923CU";"2025-04-30";10011;"Line 2";"DS";1877.5;1793.4;90.4;435
"5924MD";"2025-06-15";10006;"Line 1";"DS";1747.0;1522.2;239.6;450
"5926DS";"2025-01-08";10009;"Line 1";"DS";1348.1;1262.1;95.3;373
"5926NC";"2025-01-14";10003;"Line 1";"NS";1375.5;1201.0;176.0;428
"5926NQ";"2025-01-02";10007;"Line 3";"DS";2242.2;2090.4;156.7;302
"5926YB";"2025-10-18";10005;"Line 2";"AS";1412.5;1313.7;99.5;434
"5927IL";"2025-02-01";10002;"Line 1";"NS";1540.9;1525.5;33.0;346
"5927ND";"2025-09-24";10001;"Line 1";"AS";1678.9;1521.6;176.6;518
"5927SM";"2025-03-22";10004;"Line 2";"AS";1220.3;1108.9;126.2;382
"5928FX";"2025-10-29";10002;"Line 1";"AS";2022.8;1847.6;179.8;442
"5929NY";"2025-03-10";10009;"Line 1";"NS";1982.3;1812.0;173.4;533
"5929PG";"2025-09-24";10010;"Line 3";"AS";1720.9;1542.0;183.4;389
"5929WH";"2025-12-07";10001;"Line 1";"DS";2079.3;1954.1;143.3;455
"5930YD";"2025-08-01";10015;"Line 1";"NS";1945.2;1665.8;296.9;425
"5931YS";"2025-09-09";10012;"Line 1";"AS";2172.8;2030.6;145.3;343
"5932JR";"2025-02-22";10001;"Line 1";"DS";1849.5;1722.3;145.4;446
"5932QQ";"2025-07-12";10003;"Line 1";"DS";1781.1;1587.5;208.8;529
"5932TF";"2025-10-29";10019;"Line 3";"DS";1808.4;1713.9;95.4;445
"5932YD";"2025-06-28";10003;"Line 1";"AS";1881.8;1628.2;255.6;352
"5934GQ";"2025-03-13";10014;"Line 2";"AS";1764.1;1700.6;65.3;328
"5934UX";"2025-12-07";10012;"Line 1";"NS";1107.2;1003.9;116.9;422
"5935DU";"2025-04-01";10017;"Line 3";"DS";1935.4;1799.9;138.3;361
"5935HA";"2025-10-20";10004;"Line 2";"DS";1894.0;1654.7;248.1;321
"5935IN";"2025-12-08";10001;"Line 1";"AS";2292.9;2201.5;98.6;446
"5935KC";"2025-01-05";10003;"Line 1";"NS";2149.9;2128.4;21.9;449
"5936HY";"2025-03-31";10005;"Line 2";"DS";1909.0;1787.5;132.3;398
"5936OU";"2025-01-21";10020;"Line 2";"AS";1730.5;1551.2;188.7;352
"5936VH";"2025-10-16";10008;"Line 2";"AS";1062.2;970.6;95.9;382
"5937AY";"2025-02-17";10012;"Line 1";"AS";1416.2;1304.7;126.6;461
"5938IN";"2025-02-23";10006;"Line 1";"DS";1788.9;1683.1;107.7;422
"5938OT";"2025-06-01";10015;"Line 1";"NS";2666.8;2447.0;220.4;317
"5938VL";"2025-07-16";10020;"Line 2";"DS";2059.2;1957.1;102.8;498
"5939EN";"2025-07-20";10001;"Line 1";"DS";1746.3;1587.4;160.4;429
"5939WE";"2025-03-13";10017;"Line 3";"AS";1123.4;1007.8;118.9;361
"5940BS";"2025-02-10";10004;"Line 2";"AS";2228.5;2059.7;186.6;526
"5940GX";"2025-09-02";10012;"Line 1";"DS";1394.8;1280.9;127.3;462
"5940HU";"2025-07-01";10004;"Line 2";"DS";1426.4;1347.6;96.0;452
"5941DU";"2025-03-11";10020;"Line 2";"DS";1887.8;1773.6;133.1;526
"5941GR";"2025-01-26";10002;"Line 1";"AS";1165.6;1125.3;56.8;509
"5941YH";"2025-04-21";10001;"Line 1";"DS";1334.4;1215.8;120.6;481
"5943SF";"2025-06-27";10015;"Line 1";"DS";2000.8;1965.4;42.5;453
"5945KH";"2025-03-16";10011;"Line 2";"AS";1358.3;1248.2;111.4;328
"5945VC";"2025-12-25";10013;"Line 3";"AS";2172.0;2006.6;172.9;519
"5945XW";"2025-11-11";10001;"Line 1";"NS";2174.8;1851.1;328.3;476
"5946AL";"2025-09-18";10012;"Line 1";"AS";1396.9;1291.5;120.4;367
"5946ZH";"2025-08-11";10013;"Line 3";"AS";1696.1;1509.2;196.0;397
"5947CP";"2025-03-02";10001;"Line 1";"DS";1402.5;1164.1;252.2;427
"5947DL";"2025-12-07";10001;"Line 1";"DS";1617.9;1435.9;189.2;464
"5947EB";"2025-02-19";10006;"Line 1";"DS";1864.4;1664.3;205.8;508
"5947FP";"2025-08-03";10011;"Line 2";"DS";1751.5;1630.2;122.0;409
"5947GU";"2025-08-26";10008;"Line 2";"NS";2467.4;2140.7;340.9;477
"5947GZ";"2025-05-29";10014;"Line 2";"DS";1778.2;1676.6;117.3;317
"5948II";"2025-06-09";10005;"Line 2";"AS";1632.1;1512.7;127.6;382
"5948ZV";"2025-01-07";10002;"Line 1";"AS";2539.2;2489.8;53.1;477
"5949FK";"2025-07-01";10012;"Line 1";"DS";1676.6;1580.2;111.1;452
"5949OJ";"2025-05-10";10015;"Line 1";"DS";1991.7;1781.3;220.3;515
"5949TK";"2025-02-01";10018;"Line 1";"AS";2053.0;1860.5;205.0;463
"5950LW";"2025-05-12";10004;"Line 2";"DS";2081.4;1870.2;217.3;354
"5950MG";"2025-03-19";10001;"Line 1";"DS";1236.7;1119.7;129.0;383
"5950UT";"2025-09-24";10008;"Line 2";"DS";1685.3;1606.0;82.4;405
"5951KH";"2025-04-01";10003;"Line 1";"DS";1889.4;1753.0;151.9;354
"5951LA";"2025-01-22";10009;"Line 1";"AS";1847.9;1780.5;78.7;478
"5951LL";"2025-08-11";10012;"Line 1";"DS";1864.0;1821.5;58.4;437
"5951OJ";"2025-10-06";10016;"Line 2";"NS";1506.7;1294.2;231.4;472
"5952GW";"2025-07-23";10003;"Line 1";"NS";1978.3;1659.0;335.0;494
"5952OD";"2025-07-14";10012;"Line 1";"DS";2152.3;1951.3;220.9;418
"5952VU";"2025-07-11";10002;"Line 1";"AS";1706.8;1529.9;188.0;441
"5953LM";"2025-05-20";10007;"Line 3";"NS";1767.1;1552.1;234.1;400
"5953MN";"2025-05-20";10001;"Line 1";"AS";1765.9;1748.2;26.0;338
"5953PG";"2025-04-27";10012;"Line 1";"AS";2208.4;2077.5;143.4;404
"5953TO";"2025-06-02";10007;"Line 3";"NS";1874.9;1817.5;72.1;438
"5953ZB";"2025-04-17";10003;"Line 1";"AS";1601.8;1584.6;28.9;416
"5954AI";"2025-12-03";10012;"Line 1";"DS";1463.1;1448.5;20.2;427
"5955KV";"2025-04-28";10007;"Line 3";"AS";2216.5;2044.9;186.1;517
"5956KK";"2025-07-25";10018;"Line 1";"AS";1930.6;1773.8;162.1;353
"5956PH";"2025-11-30";10013;"Line 3";"DS";1524.6;1468.7;64.1;371
"5956XN";"2025-07-18";10001;"Line 1";"AS";2099.1;2072.5;39.2;444
"5956XQ";"2025-02-25";10005;"Line 2";"DS";2438.6;2124.8;316.2;492
"5956ZE";"2025-09-05";10004;"Line 2";"NS";1508.3;1430.8;82.8;322
"5957EX";"2025-04-12";10006;"Line 1";"DS";1963.6;1820.7;155.9;406
"5957HQ";"2025-08-15";10003;"Line 1";"DS";1843.7;1748.1;110.5;462
"5957QW";"2025-02-22";10004;"Line 2";"AS";1896.3;1619.3;282.7;442
"5958FQ";"2025-06-07";10001;"Line 1";"AS";1512.4;1265.7;250.8;402
"5958XQ";"2025-09-07";10009;"Line 1";"DS";2073.9;1928.4;146.6;547
"5959DA";"2025-11-27";10001;"Line 1";"NS";1755.3;1670.4;95.7;599
"5961AX";"2025-02-10";10003;"Line 1";"AS";2077.6;1969.4;118.8;434
"5961HP";"2025-08-24";10003;"Line 1";"NS";2131.8;2051.0;99.3;416
"5962EQ";"2025-12-20";10003;"Line 1";"DS";1747.5;1686.4;80.8;399
"5962SZ";"2025-12-30";10008;"Line 2";"AS";1961.3;1765.8;200.2;440
"5962VL";"2025-12-07";10020;"Line 2";"NS";2349.4;2263.5;92.2;359
"5962WB";"2025-08-27";10006;"Line 1";"DS";2385.2;2100.6;295.9;418
"5963PK";"2025-09-22";10005;"Line 2";"NS";1746.8;1602.1;151.2;483
"5964DK";"2025-11-13";10009;"Line 1";"AS";1798.3;1555.0;245.5;419
"5964TC";"2025-03-05";10003;"Line 1";"AS";1314.7;1196.8;124.4;398
"5964TH";"2025-05-08";10020;"Line 2";"DS";2272.2;2157.0;116.9;463
"5965BG";"2025-07-19";10003;"Line 1";"DS";1597.5;1464.8;143.2;344
"5965GW";"2025-01-24";10003;"Line 1";"DS";1890.4;1729.4;168.2;452
"5965JT";"2025-11-06";10006;"Line 1";"DS";2374.5;2220.0;154.9;409
"5965PQ";"2025-02-25";10002;"Line 1";"DS";1715.5;1536.1;185.0;480
"5965TA";"2025-07-14";10009;"Line 1";"AS";1509.4;1298.9;219.7;441
"5965VC";"2025-03-31";10001;"Line 1";"AS";1889.1;1673.3;233.2;489
"5966BX";"2025-03-03";10005;"Line 2";"NS";2135.2;1859.3;288.1;393
"5966FQ";"2025-10-11";10003;"Line 1";"DS";1920.7;1833.2;106.2;414
"5967JH";"2025-12-19";10008;"Line 2";"NS";1456.0;1396.3;62.4;528
"5967SL";"2025-04-05";10011;"Line 2";"DS";2053.1;1959.2;113.7;490
"5967ZF";"2025-05-24";10005;"Line 2";"DS";2063.2;1877.0;200.0;417
