"Downtime_id";"Batch_id";"Downtime_minutes";"Severity";"Reason"
93759;"9369EB";14;"Low";"Machine Jam"
83451;"2443QW";28;"Low";"Cleaning"
42304;"3389LL";87;"Medium";"Material Shortage"
87757;"9615RP";9;"Low";"Packaging Issue"
15386;"1596SD";248;"High";"Maintenance"
91871;"9364HY";151;"High";"Packaging Issue"
46832;"3894LY";70;"Medium";"Sensor Fault"
92730;"7969OR";30;"Low";"Packaging Issue"
62526;"2036QT";100;"Medium";"Maintenance"
30154;"3589SR";32;"Low";"Packaging Issue"
75048;"6869BW";8;"Low";"Maintenance"
99148;"3804GU";60;"Medium";"Material Shortage"
91648;"8556AH";99;"Medium";"Machine Jam"
10526;"7954TL";97;"Medium";"Sensor Fault"
81041;"6697MF";35;"Medium";"Material Shortage"
42477;"3568UA";127;"High";"Packaging Issue"
33469;"5244QA";20;"Low";"Packaging Issue"
71274;"8569OT";28;"Low";"Machine Jam"
68446;"1909UX";119;"Medium";"Packaging Issue"
48095;"4576IJ";105;"Medium";"Maintenance"
88133;"1488MS";117;"Medium";"Material Shortage"
51251;"5997QF";97;"Medium";"Maintenance"
31375;"5328AA";17;"Low";"Maintenance"
33681;"4433VN";58;"Medium";"Cleaning"
86344;"8241FF";222;"High";"Power Failure"
23444;"8398VI";30;"Low";"Machine Jam"
59198;"6269FP";52;"Medium";"Sensor Fault"
55693;"8595SE";108;"High";"Packaging Issue"
70491;"4576CZ";179;"High";"Sensor Fault"
78202;"5936VH";9;"Low";"Packaging Issue"
82580;"7958XB";20;"Low";"Cleaning"
39256;"2464NT";13;"Low";"Sensor Fault"
79158;"1964QG";58;"Medium";"Machine Jam"
33318;"4131TS";92;"Medium";"Packaging Issue"
12070;"7206XD";33;"Medium";"Cleaning"
63720;"7871ZZ";42;"Medium";"Packaging Issue"
84626;"3802CX";44;"Low";"Cleaning"
11966;"1369MW";28;"Low";"Packaging Issue"
80271;"9928EN";95;"Medium";"Maintenance"
13603;"2929TD";111;"Medium";"Machine Jam"
97551;"2927WP";120;"Medium";"Cleaning"
39232;"3193YE";89;"Medium";"Power Failure"
86985;"2294PR";40;"Medium";"Machine Jam"
98535;"2735WG";58;"Medium";"Packaging Issue"
12198;"9914NV";54;"Medium";"Maintenance"
15617;"7364ZF";96;"Medium";"Packaging Issue"
44630;"7164UU";47;"Medium";"Cleaning"
49468;"5048VI";99;"Medium";"Cleaning"
60525;"2318ZY";34;"Medium";"Material Shortage"
20302;"2758KX";219;"High";"Sensor Fault"
33294;"3459EL";50;"Medium";"Cleaning"
76271;"5310TZ";72;"Medium";"Packaging Issue"
71122;"5804FF";91;"Medium";"Machine Jam"
39119;"5989FD";54;"Medium";"Machine Jam"
24229;"1602WR";224;"High";"Maintenance"
47729;"2314QS";150;"High";"Cleaning"
27774;"5587AV";91;"High";"Maintenance"
34102;"8771ZS";91;"Medium";"Material Shortage"
33878;"5976IR";57;"Medium";"Material Shortage"
67542;"2849OS";28;"Low";"Maintenance"
58239;"1423JY";15;"Low";"Maintenance"
10031;"3232DN";161;"High";"Packaging Issue"
50086;"4971ZW";94;"Medium";"Cleaning"
28916;"4982ZW";107;"Medium";"Machine Jam"
84847;"9456OA";49;"Medium";"Packaging Issue"
28170;"2687QE";66;"Medium";"Maintenance"
58965;"5646DF";35;"Low";"Power Failure"
29262;"2298XG";162;"High";"Machine Jam"
53091;"6299BU";55;"Medium";"Maintenance"
25654;"9653FD";44;"Low";"Machine Jam"
55750;"8635ZT";82;"Medium";"Maintenance"
85557;"3289BM";31;"Medium";"Packaging Issue"
74274;"9577SY";75;"Medium";"Packaging Issue"
61254;"9106GT";71;"Medium";"Sensor Fault"
88531;"8519OI";166;"High";"Maintenance"
24353;"7899XW";41;"Medium";"Maintenance"
93585;"3976BB";214;"High";"Machine Jam"
56309;"8088RT";110;"High";"Maintenance"
48266;"7274RK";15;"Low";"Packaging Issue"
33649;"8105GO";87;"Medium";"Power Failure"
51205;"4499NB";120;"Medium";"Material Shortage"
27056;"6478HV";36;"Medium";"Material Shortage"
59250;"4136SH";280;"High";"Cleaning"
95640;"3037LW";126;"High";"Maintenance"
19087;"4222KE";27;"Low";"Sensor Fault"
47824;"2927XO";46;"Medium";"Material Shortage"
52270;"8086DS";118;"Medium";"Maintenance"
16483;"9870TG";88;"Medium";"Maintenance"
78805;"2256YJ";263;"High";"Material Shortage"
84754;"2863WJ";35;"Medium";"Packaging Issue"
65849;"3300VQ";57;"Medium";"Power Failure"
47520;"1941YD";19;"Low";"Machine Jam"
75252;"8817NL";294;"High";"Power Failure"
90716;"6021TJ";106;"Medium";"Sensor Fault"
96923;"6691ZI";40;"Medium";"Packaging Issue"
12094;"2478GT";251;"High";"Machine Jam"
52867;"7943UD";10;"Low";"Maintenance"
39340;"1161UA";103;"High";"Maintenance"
91374;"8438JV";19;"Low";"Packaging Issue"
22695;"9664JW";40;"Low";"Power Failure"
16583;"6392VW";88;"Medium";"Cleaning"
75288;"1325QN";31;"Medium";"Maintenance"
20139;"5583UV";60;"High";"Machine Jam"
72039;"7049PA";44;"Low";"Machine Jam"
60719;"5628CL";147;"High";"Material Shortage"
32362;"4684YO";69;"Medium";"Sensor Fault"
75470;"7254QQ";5;"Low";"Power Failure"
45671;"3296RE";22;"Low";"Maintenance"
84682;"7153KK";67;"Medium";"Machine Jam"
69111;"3124RY";16;"Low";"Packaging Issue"
97639;"5101KI";116;"High";"Machine Jam"
66499;"8640QD";84;"Medium";"Material Shortage"
41842;"8332NV";43;"Low";"Sensor Fault"
28026;"9802RW";66;"Medium";"Machine Jam"
80659;"4323QY";162;"High";"Sensor Fault"
62575;"6409EE";120;"Medium";"Sensor Fault"
33532;"5833UW";117;"Medium";"Power Failure"
98513;"2716BJ";92;"Medium";"Packaging Issue"
56596;"3340HK";42;"Medium";"Packaging Issue"
21077;"4682TA";22;"Low";"Maintenance"
69502;"1490KK";17;"Low";"Machine Jam"
72482;"8205YE";164;"High";"Maintenance"
71705;"1796ZV";56;"Medium";"Sensor Fault"
52262;"1318TE";234;"High";"Machine Jam"
40930;"7787PT";29;"Low";"Material Shortage"
59676;"8738TP";69;"Medium";"Power Failure"
75223;"8010MV";27;"Low";"Machine Jam"
50658;"7829ZT";34;"Medium";"Material Shortage"
21130;"4086AM";106;"Medium";"Material Shortage"
92666;"3129DP";81;"Medium";"Cleaning"
43725;"9129FM";108;"High";"Machine Jam"
69194;"4253UJ";14;"Low";"Machine Jam"
11231;"6908LV";34;"Low";"Maintenance"
51799;"9835ZJ";75;"Medium";"Maintenance"
52254;"3812ZQ";293;"High";"Material Shortage"
74189;"4442EG";30;"Medium";"Material Shortage"
55651;"8913BL";37;"Low";"Machine Jam"
66393;"8636UU";134;"High";"Maintenance"
92222;"1247WE";261;"High";"Packaging Issue"
83337;"6474UP";32;"Medium";"Cleaning"
70315;"7406ZG";76;"Medium";"Sensor Fault"
16428;"1471GR";106;"Medium";"Machine Jam"
58438;"3960CJ";53;"Medium";"Machine Jam"
69889;"7951SV";28;"Low";"Cleaning"
64468;"8166CH";99;"High";"Maintenance"
95438;"6362WC";117;"Medium";"Machine Jam"
49580;"2722HH";65;"Medium";"Packaging Issue"
19689;"8001ZC";218;"High";"Packaging Issue"
96913;"9767YC";112;"Medium";"Packaging Issue"
47561;"3343IR";89;"Medium";"Maintenance"
56732;"7110GI";32;"Medium";"Power Failure"
61493;"3667II";36;"Low";"Packaging Issue"
69439;"3206KP";57;"Medium";"Maintenance"
66431;"6159KL";52;"Medium";"Sensor Fault"
40555;"4638SI";48;"Medium";"Sensor Fault"
41942;"2052FM";14;"Low";"Maintenance"
13514;"1006MI";110;"Medium";"Machine Jam"
38311;"6030UT";91;"High";"Machine Jam"
86636;"9810JM";72;"Medium";"Cleaning"
50115;"1721EY";34;"Medium";"Packaging Issue"
73212;"4208OE";58;"Medium";"Material Shortage"
53888;"4604YP";39;"Low";"Machine Jam"
33127;"9507XJ";94;"High";"Packaging Issue"
36809;"6183JM";69;"Medium";"Cleaning"
92566;"8209BP";32;"Medium";"Sensor Fault"
48509;"4111SQ";55;"Medium";"Machine Jam"
35658;"5659WP";106;"Medium";"Machine Jam"
36073;"1731WF";29;"Low";"Maintenance"
14765;"1303KE";74;"Medium";"Machine Jam"
23688;"5073DP";41;"Low";"Cleaning"
26449;"9404GB";35;"Low";"Sensor Fault"
42849;"9974XR";120;"High";"Packaging Issue"
12078;"3131WZ";30;"Low";"Sensor Fault"
80240;"2669AR";120;"High";"Machine Jam"
70273;"7127JF";87;"Medium";"Packaging Issue"
70302;"3465AD";68;"Medium";"Packaging Issue"
89950;"3486FN";74;"Medium";"Machine Jam"
46737;"4402NH";24;"Low";"Packaging Issue"
83418;"3542BZ";106;"Medium";"Maintenance"
89365;"3322SG";205;"High";"Cleaning"
37533;"5063BJ";99;"Medium";"Machine Jam"
81232;"6012CG";97;"High";"Machine Jam"
10878;"9356GN";204;"High";"Packaging Issue"
87596;"6597VU";94;"Medium";"Material Shortage"
15771;"6836LX";81;"Medium";"Cleaning"
50260;"8708GO";20;"Low";"Material Shortage"
72080;"6142UQ";245;"High";"Sensor Fault"
22352;"2541YB";204;"High";"Maintenance"
58417;"7741GW";159;"High";"Packaging Issue"
25835;"5564OT";96;"Medium";"Maintenance"
62386;"7942FA";45;"Medium";"Sensor Fault"
51372;"1867QD";82;"Medium";"Machine Jam"
49782;"9121BW";40;"Medium";"Machine Jam"
20089;"4980QL";64;"Medium";"Maintenance"
24975;"3461EC";37;"Low";"Power Failure"
16379;"2975ZT";72;"Medium";"Machine Jam"
52605;"5392LG";109;"Medium";"Sensor Fault"
73800;"2961KK";83;"Medium";"Machine Jam"
38407;"2487XV";40;"Low";"Maintenance"
89497;"7649JV";70;"Medium";"Cleaning"
85761;"8429DF";92;"Medium";"Machine Jam"
94557;"3618AD";76;"Medium";"Packaging Issue"
60393;"9802PE";258;"High";"Material Shortage"
81474;"7601GD";105;"Medium";"Machine Jam"
41989;"8667QI";33;"Low";"Cleaning"
27220;"5268TB";118;"Medium";"Packaging Issue"
69032;"5168OC";18;"Low";"Machine Jam"
21584;"8782LI";36;"Medium";"Packaging Issue"
29426;"7581FR";69;"Medium";"Maintenance"
96422;"8440FP";26;"Low";"Maintenance"
79211;"1792AX";46;"Medium";"Sensor Fault"
10144;"9019NT";103;"High";"Maintenance"
90312;"6845FN";86;"Medium";"Packaging Issue"
65697;"8699LK";114;"High";"Power Failure"
36096;"2772LR";99;"Medium";"Machine Jam"
16830;"4242UL";57;"Medium";"Sensor Fault"
82344;"5115QM";65;"Medium";"Packaging Issue"
42457;"6839BX";13;"Low";"Packaging Issue"
18642;"7320HU";63;"Medium";"Machine Jam"
76678;"5791XA";209;"High";"Machine Jam"
29891;"3422QL";91;"Medium";"Machine Jam"
86085;"3183RB";94;"Medium";"Machine Jam"
12731;"2971HP";86;"Medium";"Power Failure"
40079;"4861BS";24;"Low";"Cleaning"
82791;"7135JY";113;"Medium";"Machine Jam"
57269;"8603KB";22;"Low";"Maintenance"
61343;"1141HX";44;"Low";"Maintenance"
97694;"8765ZO";156;"High";"Packaging Issue"
90576;"9503GL";248;"High";"Machine Jam"
52082;"7885PS";26;"Low";"Maintenance"
53725;"2607BJ";20;"Low";"Machine Jam"
68205;"5803SF";82;"Medium";"Maintenance"
44834;"1259KS";248;"High";"Maintenance"
33022;"1345SL";192;"High";"Maintenance"
46264;"7208MA";75;"Medium";"Maintenance"
38711;"6667MM";260;"High";"Machine Jam"
50830;"5572KC";108;"Medium";"Machine Jam"
52816;"3859IK";37;"Low";"Maintenance"
45395;"7251LB";272;"High";"Machine Jam"
86943;"2381EP";39;"Low";"Packaging Issue"
23205;"7373GB";54;"Medium";"Machine Jam"
24259;"2783VB";31;"Medium";"Packaging Issue"
91557;"1709KA";78;"Medium";"Maintenance"
79825;"3768ZT";115;"Medium";"Packaging Issue"
97783;"9615JV";105;"Medium";"Cleaning"
16742;"7855VD";114;"Medium";"Cleaning"
48621;"4937HD";147;"High";"Material Shortage"
41853;"7807VB";8;"Low";"Packaging Issue"
31129;"9330SR";296;"High";"Machine Jam"
96181;"1272DQ";116;"Medium";"Cleaning"
96468;"9199NR";36;"Low";"Material Shortage"
26713;"8253HR";13;"Low";"Maintenance"
28211;"2304JU";88;"Medium";"Maintenance"
23616;"4917QZ";30;"Low";"Power Failure"
46492;"9947IA";58;"Medium";"Packaging Issue"
15976;"5293VC";62;"Medium";"Machine Jam"
82307;"9556NU";93;"Medium";"Maintenance"
45530;"5964DK";136;"High";"Maintenance"
87446;"8749BH";177;"High";"Packaging Issue"
57370;"9155YX";69;"Medium";"Cleaning"
50686;"2479RA";103;"Medium";"Material Shortage"
54090;"7538XP";198;"High";"Cleaning"
59199;"8494WM";15;"Low";"Packaging Issue"
91720;"7805DW";12;"Low";"Maintenance"
22280;"9874JE";190;"High";"Material Shortage"
32293;"7103WS";25;"Low";"Sensor Fault"
47507;"1104OH";272;"High";"Packaging Issue"
46843;"3187CL";120;"Medium";"Cleaning"
28629;"2593AX";120;"Medium";"Maintenance"
67863;"9222LX";35;"Medium";"Machine Jam"
97121;"1312MB";39;"Low";"Power Failure"
79691;"2902XM";19;"Low";"Material Shortage"
54521;"7195MR";152;"High";"Cleaning"
47601;"9326IV";20;"Low";"Cleaning"
31522;"5060OI";7;"Low";"Machine Jam"
79723;"9102JQ";222;"High";"Power Failure"
12542;"3475NA";43;"Medium";"Packaging Issue"
40962;"9874AM";33;"Low";"Sensor Fault"
15661;"9800OF";20;"Low";"Material Shortage"
23792;"8944SM";92;"Medium";"Material Shortage"
97987;"8568EM";27;"Low";"Sensor Fault"
83496;"2856ZG";16;"Low";"Machine Jam"
53586;"7659PQ";243;"High";"Maintenance"
76855;"6028IG";76;"Medium";"Packaging Issue"
72683;"2771QY";23;"Low";"Cleaning"
37092;"6232TZ";19;"Low";"Machine Jam"
69424;"3180ZO";45;"Medium";"Machine Jam"
56492;"8310RM";29;"Low";"Machine Jam"
58847;"1097KT";18;"Low";"Maintenance"
25430;"5947FP";39;"Medium";"Machine Jam"
34995;"4209VF";79;"Medium";"Sensor Fault"
54537;"8935QU";79;"Medium";"Packaging Issue"
87468;"9672TE";87;"Medium";"Maintenance"
91519;"7221EJ";114;"High";"Packaging Issue"
11248;"9846XY";92;"Medium";"Maintenance"
69470;"3309JA";99;"Medium";"Machine Jam"
73909;"9302OM";76;"Medium";"Power Failure"
31106;"6922PL";60;"Medium";"Machine Jam"
34089;"9886HN";38;"Low";"Machine Jam"
69157;"8126PH";120;"Medium";"Maintenance"
59210;"5493FC";78;"Medium";"Packaging Issue"
25739;"4854JI";41;"Low";"Machine Jam"
35868;"6756MX";78;"Medium";"Machine Jam"
34895;"4593UP";115;"Medium";"Machine Jam"
24157;"3719FO";221;"High";"Maintenance"
16362;"1879YA";32;"Medium";"Material Shortage"
37926;"4100OS";26;"Low";"Power Failure"
27287;"8750QE";23;"Low";"Power Failure"
68896;"1393NN";116;"Medium";"Machine Jam"
77185;"2192UK";23;"Low";"Cleaning"
42658;"3954YO";43;"Low";"Cleaning"
34040;"8157IC";22;"Low";"Cleaning"
41564;"7129MU";31;"Low";"Machine Jam"
53895;"8159WQ";123;"High";"Sensor Fault"
43692;"6373NF";81;"Medium";"Machine Jam"
26217;"1307GO";37;"Medium";"Maintenance"
92493;"8209NJ";24;"High";"Packaging Issue"
42156;"8093BK";109;"High";"Machine Jam"
19987;"8909MX";44;"Medium";"Machine Jam"
24128;"3030NA";39;"Medium";"Machine Jam"
44301;"5814IT";37;"Low";"Material Shortage"
51934;"9195HJ";42;"Low";"Maintenance"
18404;"5894EH";263;"High";"Maintenance"
36160;"2746PM";89;"Medium";"Cleaning"
63022;"8238OB";100;"Medium";"Maintenance"
46527;"8967PX";50;"Medium";"Machine Jam"
53256;"3802LX";82;"Medium";"Sensor Fault"
26715;"2024GH";120;"High";"Sensor Fault"
95170;"5568WV";118;"Medium";"Packaging Issue"
41880;"2063BE";183;"High";"Cleaning"
58706;"6756SN";62;"Medium";"Cleaning"
66628;"1781QE";73;"Medium";"Machine Jam"
53978;"4018LR";22;"Low";"Packaging Issue"
33002;"2069NS";94;"Medium";"Maintenance"
70347;"1105VZ";89;"Medium";"Machine Jam"
82365;"5949OJ";29;"Low";"Maintenance"
57360;"8356CJ";105;"Medium";"Sensor Fault"
31908;"2360IC";15;"Low";"Packaging Issue"
45471;"4272JL";73;"Medium";"Cleaning"
93881;"3014GQ";51;"Medium";"Cleaning"
49584;"6240QS";6;"Low";"Packaging Issue"
36707;"6716SC";6;"Low";"Packaging Issue"
49762;"2705VI";34;"Low";"Maintenance"
29470;"8232VS";11;"Low";"Cleaning"
87232;"9509QB";41;"Medium";"Packaging Issue"
31981;"3993ID";113;"Medium";"Machine Jam"
96015;"2460RP";117;"Medium";"Machine Jam"
53659;"8531UF";31;"Low";"Maintenance"
23127;"9917CC";114;"Medium";"Cleaning"
84037;"5419OE";207;"High";"Packaging Issue"
25812;"1164PT";10;"Low";"Cleaning"
29923;"8956UG";18;"Low";"Packaging Issue"
78770;"8228LA";88;"Medium";"Maintenance"
60640;"7295YG";16;"Low";"Machine Jam"
71575;"2829RA";40;"Low";"Cleaning"
40337;"5313CB";79;"Medium";"Maintenance"
41682;"1552EX";14;"Low";"Packaging Issue"
48417;"6723OY";21;"Low";"Maintenance"
74315;"7185QU";157;"High";"Machine Jam"
18478;"5422LR";12;"Low";"Packaging Issue"
39005;"6243ZA";80;"Medium";"Machine Jam"
97969;"5061AH";45;"Medium";"Sensor Fault"
25066;"6098WR";87;"Medium";"Cleaning"
31222;"2670TW";29;"Low";"Machine Jam"
69185;"9557RO";84;"High";"Maintenance"
23109;"4082KT";113;"Medium";"Material Shortage"
73835;"9003KR";45;"Low";"Maintenance"
39094;"8940JU";159;"High";"Machine Jam"
62507;"9896XO";31;"Low";"Maintenance"
82913;"5585UO";13;"Low";"Cleaning"
23773;"9852BD";22;"Low";"Packaging Issue"
99182;"9015PZ";99;"Medium";"Cleaning"
71578;"6786JB";116;"Medium";"Maintenance"
63197;"1676NJ";32;"Low";"Maintenance"
93989;"6475MY";95;"Medium";"Packaging Issue"
17255;"3251ON";36;"Medium";"Material Shortage"
99080;"5840TM";261;"High";"Machine Jam"
95687;"8824EB";193;"High";"Maintenance"
50634;"5846TV";81;"Medium";"Packaging Issue"
83930;"4422DD";271;"High";"Maintenance"
67861;"9314OR";77;"Medium";"Packaging Issue"
70919;"6472WM";120;"Medium";"Packaging Issue"
31898;"6478XB";23;"Low";"Maintenance"
25086;"4660VH";43;"Low";"Machine Jam"
38805;"1744MC";36;"Low";"Maintenance"
79420;"1478XW";101;"Medium";"Sensor Fault"
30726;"1615PQ";120;"Medium";"Cleaning"
57949;"9406JB";102;"Medium";"Machine Jam"
58107;"6963NC";84;"Medium";"Cleaning"
23321;"7527WR";67;"Medium";"Machine Jam"
21398;"7825AN";57;"Medium";"Packaging Issue"
26942;"4113VZ";42;"Low";"Power Failure"
67702;"7649NG";228;"High";"Sensor Fault"
35307;"1911EJ";24;"Low";"Maintenance"
83624;"1399SB";106;"Medium";"Cleaning"
63013;"2128NA";111;"Medium";"Cleaning"
40430;"3932UJ";22;"Low";"Machine Jam"
61900;"9943FD";45;"Low";"Sensor Fault"
65731;"3561IB";25;"Low";"Sensor Fault"
52003;"6157LR";54;"Medium";"Sensor Fault"
13664;"7915ZT";39;"Medium";"Maintenance"
67795;"1700KY";109;"Medium";"Maintenance"
94674;"2470SS";59;"Medium";"Machine Jam"
31788;"3480DG";8;"Low";"Cleaning"
66496;"7042YP";39;"Medium";"Machine Jam"
11736;"7576AR";17;"Low";"Cleaning"
49040;"9374HR";60;"Medium";"Maintenance"
77144;"8368XY";95;"Medium";"Maintenance"
29396;"3405AV";49;"Medium";"Machine Jam"
24194;"1987KK";36;"Medium";"Packaging Issue"
97382;"9843QN";59;"Medium";"Machine Jam"
61801;"8366GI";28;"Low";"Material Shortage"
96076;"9115BV";36;"Medium";"Cleaning"
54020;"1643OD";165;"High";"Cleaning"
27225;"4753TR";236;"High";"Sensor Fault"
21815;"7812LU";28;"Low";"Machine Jam"
53381;"1765UK";37;"Low";"Machine Jam"
21663;"5412AU";162;"High";"Machine Jam"
71979;"5975IS";72;"Medium";"Sensor Fault"
31535;"1374PX";100;"Medium";"Packaging Issue"
63184;"7952BO";94;"Medium";"Machine Jam"
51503;"6114HX";89;"Medium";"Packaging Issue"
18211;"5442DX";92;"Medium";"Machine Jam"
14871;"8184KI";267;"High";"Machine Jam"
58062;"5613ZR";23;"Low";"Machine Jam"
12166;"5897RZ";41;"Medium";"Maintenance"
36920;"2991XF";46;"Medium";"Maintenance"
87182;"7786LU";268;"High";"Machine Jam"
38260;"6688QK";92;"Medium";"Machine Jam"
59787;"4904LL";90;"Medium";"Packaging Issue"
70487;"7268XS";118;"Medium";"Machine Jam"
63047;"1953TU";39;"Low";"Packaging Issue"
57814;"5772GK";87;"Medium";"Machine Jam"
78213;"3034CF";113;"Medium";"Machine Jam"
28075;"8811UT";118;"High";"Maintenance"
96518;"9680SJ";38;"Medium";"Maintenance"
14205;"6620TN";44;"Medium";"Cleaning"
58423;"5743PJ";88;"Medium";"Packaging Issue"
84279;"1108XO";18;"Low";"Maintenance"
97418;"7536BK";107;"Medium";"Packaging Issue"
73964;"1769SG";41;"Low";"Machine Jam"
23021;"8699CV";131;"High";"Material Shortage"
94352;"9480BJ";76;"Medium";"Cleaning"
39663;"6283TD";23;"Low";"Power Failure"
28651;"3169CF";40;"Medium";"Packaging Issue"
61781;"6354VG";267;"High";"Maintenance"
24468;"1177WI";97;"Medium";"Material Shortage"
85655;"5462RA";160;"High";"Packaging Issue"
37653;"5149LK";115;"Medium";"Machine Jam"
99018;"2866LA";139;"High";"Machine Jam"
86216;"7483NN";30;"Medium";"Machine Jam"
95301;"3017GC";40;"Low";"Packaging Issue"
11084;"4769HT";51;"Medium";"Packaging Issue"
36775;"3854GG";72;"Medium";"Maintenance"
86080;"5761NH";144;"High";"Material Shortage"
71872;"4865NV";60;"Medium";"Maintenance"
70901;"5063JT";115;"High";"Maintenance"
36030;"9005SA";239;"High";"Cleaning"
22477;"8721YU";248;"High";"Maintenance"
37699;"9823YI";78;"Medium";"Maintenance"
10101;"7728PZ";297;"High";"Machine Jam"
91361;"3576AO";204;"High";"Cleaning"
82310;"9434OX";70;"Medium";"Machine Jam"
47726;"8582EZ";102;"Medium";"Sensor Fault"
43707;"9353WH";119;"Medium";"Maintenance"
70372;"3236KD";61;"Medium";"Sensor Fault"
49072;"4291MC";33;"Low";"Sensor Fault"
82563;"6465RA";39;"Low";"Material Shortage"
89146;"5327CU";88;"Medium";"Maintenance"
56033;"8708JA";52;"Medium";"Maintenance"
44938;"3863PL";209;"High";"Packaging Issue"
79067;"2725YI";74;"Medium";"Cleaning"
56069;"7229FJ";191;"High";"Maintenance"
52876;"2204HG";99;"High";"Material Shortage"
66706;"9616LD";57;"Medium";"Sensor Fault"
96543;"8279LM";15;"Low";"Material Shortage"
36397;"4247DR";268;"High";"Packaging Issue"
90157;"6379LX";30;"Medium";"Packaging Issue"
56117;"3805LH";84;"Medium";"Machine Jam"
97347;"7488KG";13;"Low";"Machine Jam"
36002;"6118YX";72;"Medium";"Packaging Issue"
44357;"7547HE";66;"Medium";"Machine Jam"
77186;"4080UL";69;"Medium";"Maintenance"
47399;"3588XK";45;"Low";"Packaging Issue"
53838;"2306GT";93;"High";"Cleaning"
54362;"8014FQ";53;"Medium";"Machine Jam"
89937;"7679WB";40;"Low";"Machine Jam"
44369;"9854FF";78;"Medium";"Machine Jam"
33582;"5922TW";42;"Low";"Maintenance"
25641;"2822UI";253;"High";"Maintenance"
78151;"2451LX";101;"Medium";"Sensor Fault"
83654;"5147EZ";30;"Low";"Power Failure"
41796;"6961HD";112;"Medium";"Machine Jam"
58885;"3953QC";90;"Medium";"Packaging Issue"
28352;"1221GA";253;"High";"Material Shortage"
