Batch_id,Production_date,Product_ID,Production_line,Shift,Planned_output_kg,Actual_output_kg,Waste_kg,Operation_minutes
1269HZ,23/10/2025,10005,Line 2,AS,2238.9,2192.5,58.3,474
4300QD,03/11/2025,10006,Line 1,DS,2030.0,1931.6,101.2,401
3317CR,10/03/2025,10009,Line 1,DS,1673.4,1601.4,74.0,382
4394OO,01/08/2025,10020,Line 2,DS,1685.6,1493.5,203.0,465
5349OF,18/08/2025,10012,Line 1,AS,1998.9,1808.7,196.8,397
4645SE,26/02/2025,10020,Line 2,DS,2175.0,2100.8,93.5,449
3246YX,19/11/2025,10001,Line 1,DS,1726.8,1479.9,256.2,370
2583HO,19/03/2025,10020,Line 2,DS,1862.6,1700.8,178.8,409
8800UT,15/01/2025,10006,Line 1,DS,1836.3,1714.4,128.8,539
2096GP,11/01/2025,10002,Line 1,DS,1842.4,1766.0,85.2,379
5370JQ,18/02/2025,10009,Line 1,AS,1843.4,1698.2,149.4,487
1879YA,05/06/2025,10003,Line 1,DS,1555.8,1467.5,99.2,377
8657QW,26/04/2025,10004,Line 2,DS,1581.5,1420.3,165.5,357
5189CN,25/06/2025,10015,Line 1,DS,1453.6,1360.1,104.2,385
6444PN,20/10/2025,10018,Line 1,DS,1790.8,1687.2,109.5,522
8594TR,12/04/2025,10015,Line 1,AS,1699.7,1643.5,73.1,424
4386OX,19/08/2025,10015,Line 1,DS,1930.7,1737.7,199.6,515
4623SJ,15/07/2025,10019,Line 3,AS,2421.5,2274.4,154.1,391
9519QR,18/09/2025,10008,Line 2,NS,1657.4,1471.1,199.0,454
7194JQ,31/03/2025,10006,Line 1,DS,2328.8,2168.7,168.7,416
3989IO,20/02/2025,10017,Line 3,DS,1469.2,1454.3,20.9,450
7496LB,22/12/2025,10009,Line 1,DS,2224.5,2040.3,191.3,331
3879HX,08/05/2025,10018,Line 1,DS,1870.2,1684.2,189.6,460
3538QU,08/04/2025,10020,Line 2,DS,1376.4,1330.5,62.1,412
1103SB,03/12/2025,10020,Line 2,DS,1765.3,1662.1,122.6,472
9622OM,01/01/2025,10016,Line 2,NS,1715.8,1631.7,89.3,438
1063VQ,07/06/2025,10003,Line 1,DS,1621.2,1467.8,161.1,374
5090YC,02/06/2025,10001,Line 1,DS,2074.9,2035.0,44.0,517
4984EB,28/02/2025,10020,Line 2,DS,1697.9,1564.5,137.3,487
4136SH,02/08/2025,10003,Line 1,AS,1713.9,1628.0,102.2,391
5946ZH,11/08/2025,10013,Line 3,AS,1696.1,1509.2,196.0,397
1881IK,24/10/2025,10001,Line 1,AS,2123.1,2027.3,100.9,449
1046ZH,18/08/2025,10010,Line 3,NS,1862.5,1709.3,157.3,414
6920DK,12/03/2025,10020,Line 2,NS,1543.8,1476.9,77.7,492
7383UD,25/08/2025,10012,Line 1,DS,1818.0,1799.8,29.5,385
2427IY,01/10/2025,10005,Line 2,DS,2491.5,2352.7,145.4,430
1400BG,18/09/2025,10018,Line 1,AS,1944.1,1812.9,139.1,536
4987UM,22/05/2025,10020,Line 2,NS,1650.0,1417.4,244.3,497
6224NA,15/09/2025,10014,Line 2,AS,2066.2,1846.0,237.9,322
5462RA,03/04/2025,10019,Line 3,NS,1437.0,1309.4,144.7,428
5889QJ,14/06/2025,10008,Line 2,AS,2133.6,1984.7,157.9,367
2905SZ,20/02/2025,10020,Line 2,DS,2418.9,2165.9,262.2,412
4246SR,11/02/2025,10001,Line 1,DS,1727.2,1585.3,152.8,307
9530JP,03/10/2025,10007,Line 3,AS,1464.1,1449.5,28.4,495
2035WV,30/07/2025,10018,Line 1,DS,2091.5,1971.0,121.1,513
5630LY,27/04/2025,10003,Line 1,DS,1738.5,1588.1,150.9,386
3042FF,01/11/2025,10010,Line 3,AS,1865.9,1816.1,65.6,420
5225FH,28/05/2025,10004,Line 2,DS,1624.7,1608.5,30.5,457
3789SH,28/12/2025,10001,Line 1,AS,1318.9,1163.4,174.8,412
6599JZ,15/12/2025,10005,Line 2,NS,1853.8,1691.8,172.6,512
9002QK,10/07/2025,10017,Line 3,AS,1939.6,1670.3,285.5,330
5700LW,12/01/2025,10003,Line 1,DS,1899.1,1589.0,324.6,498
3916DR,16/02/2025,10010,Line 3,AS,2393.2,2247.4,152.8,436
4746XB,03/04/2025,10006,Line 1,DS,1853.9,1771.9,87.0,493
4361PI,26/02/2025,10005,Line 2,DS,1555.1,1409.1,157.3,373
4348QG,15/06/2025,10016,Line 2,AS,1943.9,1790.2,171.5,368
2956MW,14/09/2025,10007,Line 3,AS,1979.4,1959.6,32.3,350
4037CZ,29/11/2025,10009,Line 1,DS,1741.9,1724.5,31.3,523
2068YA,28/10/2025,10013,Line 3,DS,1998.4,1914.0,90.3,407
8268FT,22/05/2025,10015,Line 1,NS,1326.2,1244.4,87.7,486
5155HH,22/10/2025,10013,Line 3,DS,1584.5,1568.7,35.2,329
5408ZY,25/01/2025,10015,Line 1,DS,1516.1,1454.4,71.1,380
5270PG,01/10/2025,10010,Line 3,AS,1939.2,1785.3,173.0,413
9550SU,06/03/2025,10007,Line 3,DS,1426.1,1305.9,136.3,277
8572CA,15/08/2025,10010,Line 3,DS,1477.1,1396.5,86.1,496
3124RY,13/12/2025,10005,Line 2,AS,1603.9,1497.0,115.5,449
4968IR,06/04/2025,10005,Line 2,DS,2113.0,1957.0,168.3,426
1178BE,01/02/2025,10001,Line 1,DS,889.2,801.5,94.0,325
1053RX,15/11/2025,10006,Line 1,NS,1490.5,1387.2,105.5,414
8023OR,31/10/2025,10009,Line 1,DS,2194.0,1952.8,258.0,498
3647CA,01/07/2025,10009,Line 1,DS,1921.0,1748.7,178.7,417
9878BZ,06/01/2025,10006,Line 1,AS,2358.1,2087.6,270.7,351
6042LB,20/11/2025,10015,Line 1,DS,1997.1,1866.7,143.1,350
6413FZ,02/09/2025,10007,Line 3,AS,1412.6,1369.8,59.4,420
3180CF,06/08/2025,10003,Line 1,DS,2016.4,1905.7,130.5,399
8064DZ,04/09/2025,10012,Line 1,DS,1189.0,1147.1,56.3,483
5710GQ,29/05/2025,10012,Line 1,DS,1903.8,1759.0,155.0,418
6698WF,03/12/2025,10003,Line 1,DS,2054.8,2034.3,29.1,440
4473KP,27/12/2025,10017,Line 3,DS,2006.4,1902.7,105.7,488
1104FO,21/12/2025,10016,Line 2,AS,1654.7,1610.0,51.6,350
5080FM,08/08/2025,10002,Line 1,DS,2202.4,1927.1,285.0,392
2054YZ,06/11/2025,10007,Line 3,NS,2134.0,2112.7,37.0,484
9067TV,25/10/2025,10004,Line 2,DS,1948.7,1791.3,159.4,584
9218FA,07/11/2025,10007,Line 3,DS,1949.0,1859.5,106.3,447
1093WT,27/07/2025,10009,Line 1,AS,2104.5,2083.5,29.0,470
4954KV,11/07/2025,10007,Line 3,AS,2013.3,1901.4,120.8,405
4209TQ,15/10/2025,10020,Line 2,DS,1630.1,1482.1,151.8,414
5935IN,08/12/2025,10001,Line 1,AS,2292.9,2201.5,98.6,446
6853OB,04/02/2025,10006,Line 1,NS,1237.6,1120.6,129.0,354
6237FK,12/06/2025,10001,Line 1,AS,1989.5,1854.7,142.6,474
6661OF,07/11/2025,10020,Line 2,DS,1466.0,1326.1,156.9,452
2680IG,15/02/2025,10002,Line 1,DS,1117.1,1068.2,53.6,436
9659JJ,22/01/2025,10007,Line 3,AS,1605.0,1442.1,172.5,440
8452GV,08/10/2025,10002,Line 1,DS,1533.9,1348.3,199.8,445
4234DR,01/06/2025,10015,Line 1,NS,1900.7,1708.3,206.1,477
5910RX,29/12/2025,10015,Line 1,DS,2087.2,2037.5,65.6,408
4047VA,07/03/2025,10003,Line 1,NS,1209.9,1158.8,59.4,483
8507QB,07/11/2025,10002,Line 1,DS,2130.3,1951.0,184.1,442
7212XD,06/04/2025,10019,Line 3,AS,1684.7,1557.3,132.2,507
7920CO,02/05/2025,10014,Line 2,DS,1857.8,1663.3,204.7,370
8292SE,30/11/2025,10006,Line 1,AS,3190.5,2857.9,341.5,443
4083ST,29/09/2025,10008,Line 2,AS,1532.2,1516.9,27.0,369
2722ZR,03/07/2025,10004,Line 2,NS,1977.2,1826.7,169.8,378
6455HQ,10/04/2025,10012,Line 1,DS,1356.7,1313.0,54.8,458
1960MW,22/12/2025,10019,Line 3,DS,2306.0,2120.1,188.0,482
7218OH,28/04/2025,10007,Line 3,DS,911.4,800.8,130.0,357
7320BL,26/10/2025,10002,Line 1,NS,1925.5,1906.2,32.1,457
9102AG,27/12/2025,10016,Line 2,DS,1713.7,1531.0,195.8,409
4947YA,15/06/2025,10002,Line 1,NS,1533.6,1374.2,178.6,476
3227HP,28/02/2025,10012,Line 1,NS,1548.7,1476.4,74.9,412
8942ZF,07/10/2025,10020,Line 2,AS,1525.1,1485.1,54.4,303
6634ZQ,28/05/2025,10009,Line 1,DS,2087.9,1894.4,207.1,441
4297LN,20/07/2025,10012,Line 1,AS,1932.4,1873.2,75.7,447
9636XG,18/01/2025,10011,Line 2,DS,1236.8,1176.5,75.7,448
8923LD,25/03/2025,10011,Line 2,AS,1418.1,1337.6,96.0,359
5954AI,03/12/2025,10012,Line 1,DS,1463.1,1448.5,20.2,427
4076CW,07/04/2025,10002,Line 1,NS,1778.8,1603.7,176.1,391
5909MS,20/04/2025,10006,Line 1,DS,1681.7,1551.6,144.6,544
4827VY,26/03/2025,10002,Line 1,DS,946.3,859.0,106.5,405
7343SX,12/09/2025,10008,Line 2,AS,1761.3,1650.3,129.5,433
5376ZY,17/02/2025,10003,Line 1,NS,1746.4,1577.5,174.7,448
9294DN,20/04/2025,10001,Line 1,AS,1787.2,1698.5,91.4,526
1054MG,04/04/2025,10007,Line 3,NS,1864.6,1711.1,172.6,454
4207BQ,23/07/2025,10014,Line 2,NS,2205.4,2066.2,154.7,417
9368TM,08/05/2025,10001,Line 1,DS,2076.7,2045.0,39.6,505
1223KQ,12/05/2025,10012,Line 1,NS,1635.9,1529.7,121.2,363
4128RL,14/04/2025,10011,Line 2,DS,1035.1,1008.5,28.2,461
4632JG,02/06/2025,10014,Line 2,DS,2008.4,1877.3,150.5,448
5649PJ,29/12/2025,10018,Line 1,DS,1905.3,1821.5,92.8,354
1612ZI,15/03/2025,10002,Line 1,DS,1957.7,1798.9,173.9,457
9900BS,21/08/2025,10009,Line 1,DS,1431.2,1318.0,123.0,393
9133MS,31/07/2025,10014,Line 2,NS,2222.0,1971.8,259.9,443
9824CN,15/01/2025,10015,Line 1,DS,800.0,738.7,76.4,473
9133VX,19/12/2025,10009,Line 1,AS,1447.1,1356.6,91.6,485
9466CM,05/02/2025,10004,Line 2,DS,1726.5,1618.2,125.2,459
6054OZ,27/01/2025,10004,Line 2,DS,1688.4,1472.8,232.9,408
3523AT,15/07/2025,10009,LINE 1,DS,1184.3,1043.9,145.1,449
4228PF,24/10/2025,10012,Line 1,AS,2211.7,1996.0,224.1,407
6431SJ,30/03/2025,10007,Line 3,AS,1784.1,1642.7,144.5,489
1167NI,21/05/2025,10007,Line 3,NS,1999.8,1836.5,165.9,435
2708GB,01/12/2025,10009,Line 1,DS,1268.7,1183.7,85.2,456
5654YE,23/05/2025,10002,Line 1,DS,1449.8,1435.3,18.7,412
8146II,25/06/2025,10001,Line 1,DS,1610.8,1575.6,47.6,360
1964LI,24/05/2025,10001,Line 1,AS,1781.5,1672.5,126.6,381
1852HJ,28/09/2025,10005,Line 2,AS,1808.3,1618.6,209.3,430
7407SZ,26/04/2025,10004,Line 2,AS,1105.9,1062.2,49.5,471
9610UO,25/04/2025,10012,Line 1,AS,2227.9,1921.3,307.3,438
6814KV,31/08/2025,10010,Line 3,DS,1292.4,1252.9,44.8,480
9254VF,08/12/2025,10001,Line 1,NS,1416.6,1369.4,63.7,483
3027CG,10/12/2025,10018,Line 1,DS,2412.1,2387.0,37.4,438
4428CT,26/06/2025,10009,Line 1,AS,2040.6,1816.4,240.6,534
8981NG,30/07/2025,10015,Line 1,AS,1605.4,1549.5,68.0,336
7461SZ,16/11/2025,10005,Line 2,NS,1780.0,1576.0,219.7,459
5577EJ,19/05/2025,10020,Line 2,DS,1953.7,1641.2,312.7,337
4067OH,04/04/2025,10020,Line 2,AS,1322.7,1251.3,87.4,466
9719FX,17/10/2025,10001,Line 1,AS,1542.3,1444.5,108.1,331
5672TT,01/07/2025,10015,Line 1,NS,1804.8,1640.4,177.3,349
2149WC,01/04/2025,10020,Line 2,DS,1599.1,1511.5,87.8,474
5975FL,29/10/2025,10006,Line 1,DS,2147.8,1940.0,227.1,527
5908JU,18/05/2025,10005,Line 2,DS,1435.4,1323.0,129.3,428
6606IR,21/05/2025,10012,Line 1,DS,1480.3,1292.5,189.4,425
6286CX,20/04/2025,10015,Line 1,DS,1711.0,1445.3,271.3,565
2195AG,12/06/2025,10004,Line 2,AS,1908.5,1821.2,105.4,411
7135JY,07/02/2025,10015,Line 1,DS,2465.6,2163.3,318.5,408
8968SP,06/03/2025,10004,Line 2,DS,1720.5,1505.3,230.0,521
5763JV,12/01/2025,10010,Line 3,NS,2177.8,1863.9,326.2,409
1164XQ,02/01/2025,10015,Line 1,DS,1782.3,1764.5,26.5,482
2285FI,14/09/2025,10006,Line 1,AS,1378.6,1262.0,134.1,413
6999ZB,26/11/2025,10012,Line 1,NS,2049.5,1662.2,387.4,342
7730ZL,31/10/2025,10013,Line 3,AS,2100.2,2042.1,65.4,411
6907KE,31/10/2025,10003,Line 1,DS,1913.8,1790.8,136.6,401
6364BV,20/12/2025,10008,Line 2,DS,1854.0,1731.1,139.1,394
5496PU,04/11/2025,10009,Line 1,DS,1475.0,1317.9,172.0,347
6716EX,31/05/2025,10002,Line 1,AS,1880.0,1713.0,185.6,467
4856SB,23/07/2025,10007,Line 3,DS,2284.0,2172.7,117.3,424
4571XT,17/07/2025,10010,Line 3,NS,1587.3,1433.2,170.2,427
7828CK,19/05/2025,10002,Line 1,AS,1650.2,1503.4,161.2,399
6182AJ,24/06/2025,10010,Line 3,DS,1603.2,1482.4,122.5,545
6558LM,09/11/2025,10003,Line 1,AS,1262.2,1029.2,243.2,459
8269WO,29/08/2025,10009,Line 1,AS,1662.1,1571.7,102.9,424
8654VV,29/09/2025,10004,Line 2,NS,2172.3,2061.4,112.8,452
5614JV,14/08/2025,10017,Line 3,NS,1975.1,1805.4,176.3,365
1120YI,09/10/2025,10002,Line 1,AS,1662.9,1449.6,222.9,449
4738MF,26/06/2025,10020,Line 2,AS,1019.5,858.6,169.0,415
7061AQ,30/04/2025,10009,Line 1,AS,1856.0,1714.3,158.9,439
9125YT,06/08/2025,10001,Line 1,AS,1907.1,1831.2,88.5,549
8632DB,19/10/2025,10003,Line 1,AS,1781.6,1739.0,57.8,510
5669IE,12/06/2025,10016,Line 2,NS,1479.3,1464.5,23.6,364
4916ZP,18/10/2025,10012,Line 1,DS,1462.9,1350.9,117.9,487
7683IM,15/11/2025,10012,Line 1,DS,1467.3,1357.9,127.0,423
8472MQ,14/05/2025,10019,Line 3,AS,2086.5,1995.8,108.6,387
3333DK,18/04/2025,10002,Line 1,AS,1614.0,1383.3,235.8,463
4391WY,04/04/2025,10010,Line 3,DS,2042.6,1849.8,195.1,486
1904GE,15/09/2025,10005,Line 2,DS,2123.9,1972.9,164.0,469
5382NO,25/09/2025,10001,Line 1,AS,1884.7,1787.1,109.2,464
2857HS,26/02/2025,10020,Line 2,NS,2039.1,1996.9,42.9,354
9995TM,08/02/2025,10003,Line 1,DS,1126.1,1064.1,66.5,453
9543BW,07/11/2025,10001,Line 1,DS,1231.1,1215.9,29.0,457
1972BS,06/04/2025,10008,Line 2,DS,1300.0,1209.5,92.7,534
6660JB,08/04/2025,10001,Line 1,NS,1599.7,1457.8,147.8,375
4761NX,19/07/2025,10002,Line 1,NS,1731.4,1587.4,152.3,427
7675FC,06/02/2025,10016,Line 2,DS,1521.5,1462.4,67.1,479
6899IV,02/04/2025,10002,Line 1,DS,1557.7,1445.3,119.1,500
8510JM,08/07/2025,10004,Line 2,NS,1525.7,1332.9,210.4,417
7056TZ,22/12/2025,10007,Line 3,DS,1430.8,1259.7,176.0,412
8922BD,08/12/2025,10009,Line 1,NS,1634.8,1585.3,54.3,426
8471YX,06/08/2025,10007,Line 3,AS,1423.4,1355.7,77.5,334
1215NS,09/06/2025,10007,Line 3,AS,2158.7,2105.2,59.5,380
6345QW,07/08/2025,10012,Line 1,AS,1506.5,1368.5,147.3,426
9390CD,30/06/2025,10001,Line 1,AS,2326.0,2265.9,76.9,503
2819PK,01/04/2025,10006,Line 1,DS,1425.0,1231.0,204.3,480
1660BA,18/04/2025,10010,Line 3,AS,2079.6,1946.4,135.2,492
5554LN,03/10/2025,10016,Line 2,DS,1767.7,1548.8,225.4,433
4018UI,10/11/2025,10019,Line 3,DS,1540.1,1363.9,182.4,466
9164HW,07/10/2025,10012,Line 1,AS,2245.5,2078.1,177.8,477
1255AD,05/01/2025,10004,Line 2,DS,1234.7,1098.1,152.4,469
4559FE,06/01/2025,10006,Line 1,AS,1265.5,1196.0,78.7,511
3812PY,09/01/2025,10003,Line 1,NS,1257.3,1219.7,45.6,412
9838HN,16/07/2025,10009,Line 1,AS,2123.7,1985.4,153.8,352
5878AY,03/05/2025,10008,Line 2,AS,2038.7,1744.2,297.3,477
9543IW,02/08/2025,10010,Line 3,DS,2065.7,1913.5,156.5,460
7707VH,23/12/2025,10001,Line 1,NS,2571.3,2379.7,210.5,435
4699HV,09/10/2025,10003,Line 1,DS,2504.2,2412.3,100.8,318
5777VV,14/01/2025,10018,Line 1,AS,1702.9,1590.5,117.6,431
2230LH,05/11/2025,10019,Line 3,DS,1947.0,1676.7,272.6,443
9787PE,08/06/2025,10020,Line 2,AS,1995.5,1902.8,94.2,361
2097JP,23/02/2025,10012,Line 1,AS,1890.9,1615.4,280.2,469
7851TW,10/03/2025,10012,Line 1,AS,1586.8,1507.7,80.6,417
2019GB,21/08/2025,10003,Line 1,DS,2088.6,2010.3,91.1,461
7517AT,07/02/2025,10005,Line 2,DS,2105.3,1978.0,143.0,508
1262VZ,30/05/2025,10012,Line 1,AS,2405.4,2263.5,156.9,489
2494DC,05/04/2025,10003,Line 1,DS,1780.8,1620.3,170.4,430
6052SZ,20/01/2025,10018,Line 1,DS,1554.9,1447.4,110.8,471
6716SC,01/04/2025,10020,Line 2,DS,2659.3,2301.4,362.5,477
5723KK,24/06/2025,10012,Line 1,AS,1985.0,1881.8,115.4,432
5694JL,08/01/2025,10012,Line 1,AS,2564.1,2220.9,350.2,481
2558XG,31/07/2025,10012,Line 1,AS,2070.0,1933.9,144.0,431
3316IK,12/01/2025,10019,Line 3,DS,1619.8,1417.8,219.4,388
6839RQ,02/02/2025,10011,Line 2,DS,1633.4,1592.0,56.2,376
8805MG,25/11/2025,10019,Line 3,AS,1726.9,1490.6,251.1,388
6428UV,02/02/2025,10015,Line 1,as,1719.8,1564.1,157.5,465
2000VC,10/01/2025,10001,Line 1,DS,1521.2,1493.8,32.1,490
7147AN,12/11/2025,10019,Line 3,DS,2101.6,2080.6,24.0,504
6600LV,27/02/2025,10020,Line 2,DS,2042.8,1855.4,191.0,354
3177VC,11/02/2025,10012,Line 1,DS,1317.6,1208.0,129.5,475
3133VM,03/02/2025,10002,Line 1,DS,2263.9,2109.0,160.0,501
3155NK,24/05/2025,10003,Line 1,NS,2080.4,2000.3,95.7,448
2315DA,08/05/2025,10009,Line 1,DS,2022.5,1957.8,78.3,510
7190RR,08/05/2025,10008,Line 2,NS,1561.1,1509.2,68.2,391
9223UX,30/05/2025,10015,Line 1,DS,1769.1,1698.8,85.1,420
7198ID,19/09/2025,10004,Line 2,DS,1674.4,1551.9,130.1,426
1237HC,25/08/2025,10007,Line 3,AS,1740.0,1652.5,99.6,316
7717GI,21/06/2025,10019,Line 3,AS,2236.9,2000.5,256.2,393
1085HO,19/10/2025,10006,Line 1,NS,1999.2,1930.6,82.9,373
4827UV,15/09/2025,10003,Line 1,AS,1907.0,1580.3,328.7,392
9877HD,06/05/2025,10015,Line 1,DS,1761.0,1554.0,214.0,446
4937HD,14/07/2025,10009,Line 1,DS,1648.1,1492.1,161.8,316
6292AW,11/08/2025,10010,Line 3,NS,1580.8,1489.4,101.7,468
9096ZH,19/12/2025,10006,Line 1,DS,1733.0,1622.2,116.0,376
6395FA,23/10/2025,10003,Line 1,DS,985.3,930.5,71.9,388
1112MG,12/10/2025,10015,Line 1,DS,1650.0,1530.4,135.2,333
2817XF,17/04/2025,10012,Line 1,AS,2103.0,2068.1,53.4,449
7080VE,12/03/2025,10014,Line 2,NS,1968.6,1886.4,95.4,525
9747VO,30/09/2025,10002,Line 1,AS,1208.8,1196.7,22.2,430
8733BF,16/08/2025,10002,Line 1,DS,2074.9,1937.2,144.4,457
1673RT,28/11/2025,10004,Line 2,DS,1903.9,1739.5,166.2,505
3581PC,18/07/2025,10016,Line 2,DS,1294.0,1201.1,107.3,451
9889VE,10/08/2025,10007,Line 3,DS,1585.5,1485.6,119.8,416
8159WQ,10/07/2025,10001,Line 1,NS,2286.0,2086.4,202.4,443
9205BF,05/01/2025,10004,Line 2,DS,1395.4,1250.6,154.5,376
5828PW,14/03/2025,10015,Line 1,AS,2187.4,1995.9,200.9,378
2985VR,07/07/2025,10002,Line 1,AS,1956.4,1737.2,228.4,409
9789NH,29/01/2025,10007,Line 3,NS,1637.3,1441.1,202.0,409
6059GS,11/02/2025,10011,Line 2,DS,1976.5,1909.6,72.0,412
8364NZ,30/11/2025,10004,Line 2,DS,1901.8,1877.9,29.6,452
8021LM,24/10/2025,10015,Line 1,AS,2303.2,2260.5,62.7,437
8813AZ,02/12/2025,10001,Line 1,NS,1538.3,1420.3,133.1,308
9274SS,14/03/2025,10018,Line 1,AS,1766.9,1697.9,81.0,463
9957TR,27/12/2025,10012,Line 1,AS,1204.9,1077.0,142.2,422
3462YW,16/06/2025,10012,Line 1,AS,1661.6,1490.6,187.3,495
6035QQ,22/06/2025,10007,Line 3,DS,1710.5,1686.4,29.3,455
7033WQ,14/09/2025,10002,Line 1,DS,1991.3,1907.7,98.4,394
5100RN,24/12/2025,10009,Line 1,DS,1667.3,1588.6,97.1,520
4964ZK,07/01/2025,10002,Line 1,DS,1911.7,1853.9,60.9,461
3036OI,18/07/2025,10016,Line 2,NS,1761.3,1645.4,119.3,341
2852MW,02/08/2025,10002,Line 1,AS,2075.8,1993.7,98.7,427
2468LG,14/05/2025,10009,Line 1,DS,2560.1,2351.8,218.2,493
2312CZ,14/07/2025,10007,Line 3,DS,2227.5,2080.8,154.3,363
6164QW,13/11/2025,10019,Line 3,AS,2357.5,2146.8,222.1,500
3907VF,28/10/2025,10001,Line 1,NS,1480.4,1460.9,29.6,389
7925CU,20/08/2025,10012,Line 1,DS,2358.1,2261.4,105.9,435
5000RC,24/06/2025,10013,Line 3,AS,1873.1,1662.3,226.7,484
9691XO,02/08/2025,10005,Line 2,AS,2404.8,2256.4,160.9,462
2364WS,06/03/2025,10020,Line 2,DS,1774.3,1604.7,186.2,418
1165TW,08/01/2025,10014,Line 2,AS,1839.8,1578.6,273.0,445
7097QQ,18/02/2025,10008,Line 2,DS,1452.4,1315.5,150.6,450
5084FL,01/07/2025,10002,Line 1,DS,2412.3,2243.5,169.3,530
1084XF,08/07/2025,10004,Line 2,AS,2431.2,2205.0,232.6,380
5366BZ,13/05/2025,10008,Line 2,AS,1975.0,1828.8,164.1,379
8557SX,17/10/2025,10008,Line 2,DS,1477.5,1312.9,168.6,312
3294DO,10/06/2025,10019,Line 3,AS,1947.5,1846.9,116.1,545
3516XZ,19/10/2025,10009,Line 1,AS,1720.3,1703.1,22.7,382
2294PR,23/09/2025,10006,Line 1,NS,2005.3,1776.4,242.3,388
1295DP,25/08/2025,10004,Line 2,AS,1922.5,1863.4,68.5,489
5831US,18/09/2025,10003,Line 1,DS,1908.5,1771.2,152.1,443
9384IG,06/11/2025,10008,Line 2,AS,1997.9,1925.3,79.2,354
7406ZG,02/03/2025,10016,Line 2,DS,1778.0,1699.8,84.5,399
7967RW,26/04/2025,10003,Line 1,DS,2223.5,2157.9,73.6,410
1396EO,16/09/2025,10009,Line 1,AS,1559.0,1457.4,115.4,428
9064LG,14/04/2025,10016,Line 2,DS,1938.8,1720.3,225.9,372
2975AX,15/03/2025,10007,Line 3,DS,1060.3,963.2,101.8,502
8760ZO,06/08/2025,10008,Line 2,AS,1874.1,1730.4,152.6,423
8008JY,20/11/2025,10008,Line 2,AS,1783.1,1613.8,173.4,437
9546KO,23/06/2025,10012,Line 1,DS,1822.4,1773.0,63.1,553
8734YU,12/11/2025,10016,Line 2,ns,1941.1,1807.8,147.1,472
7443AW,17/04/2025,10001,Line 1,AS,1363.2,1333.0,30.8,474
3265HG,24/12/2025,10008,Line 2,DS,2009.5,1883.1,133.1,472
9669UF,30/04/2025,10003,Line 1,DS,2199.5,1979.7,220.6,372
6932KM,18/01/2025,10019,Line 3,DS,1825.3,1807.0,24.1,449
1267GX,02/09/2025,10005,Line 2,NS,2006.9,1949.7,63.4,459
6506PB,23/05/2025,10010,Line 3,AS,1520.3,1433.7,96.7,488
3443TW,19/05/2025,10006,Line 1,AS,2002.5,1855.3,157.4,367
2814FI,18/07/2025,10017,Line 3,NS,1526.1,1450.5,94.2,453
8937CF,03/08/2025,10007,Line 3,DS,2176.9,1960.4,218.9,477
1238IJ,13/01/2025,10012,Line 1,AS,2438.0,2041.5,407.2,389
4882SY,06/06/2025,10003,Line 1,DS,1601.7,1457.1,150.2,402
9284DG,28/09/2025,10012,Line 1,NS,1468.8,1278.9,200.9,408
6119DC,26/02/2025,10001,Line 1,AS,1832.7,1713.4,137.4,440
8944GD,05/08/2025,10011,Line 2,DS,1946.2,1817.6,136.4,502
4155OY,01/12/2025,10002,Line 1,AS,1813.6,1795.5,37.5,486
9026CO,12/04/2025,10003,Line 1,AS,2049.7,1871.7,181.6,381
9438YU,23/02/2025,10007,Line 3,AS,1561.3,1465.5,106.7,452
7008YU,02/01/2025,10002,Line 1,AS,1362.1,1297.1,82.0,381
1902XZ,27/01/2025,10012,Line 1,AS,2162.7,1925.9,238.9,298
6041NJ,02/02/2025,10001,Line 1,NS,2430.5,2331.6,104.6,443
3239RD,29/05/2025,10002,Line 1,AS,1872.2,1661.9,221.8,471
7612ZF,25/08/2025,10005,Line 2,DS,1826.2,1723.3,118.0,402
9703LU,07/10/2025,10007,Line 3,AS,1938.3,1761.3,193.3,381
7662PC,05/10/2025,10004,Line 2,DS,2096.8,1961.3,137.3,485
2830TJ,09/01/2025,10019,Line 3,AS,2047.1,1921.0,133.7,421
4203PV,21/12/2025,10009,Line 1,NS,1849.0,1753.2,97.0,371
4875RM,28/12/2025,10005,Line 2,DS,1763.1,1623.8,156.9,466
2487PO,23/09/2025,10008,Line 2,AS,1720.4,1616.3,115.3,418
8708GO,28/02/2025,10020,Line 2,AS,2023.7,1825.2,199.5,398
5750NW,03/09/2025,10009,Line 1,DS,1688.0,1609.1,80.2,327
4860FA,28/09/2025,10007,Line 3,NS,875.8,797.4,94.3,364
5777NA,22/05/2025,10006,Line 1,DS,1281.2,1206.0,84.1,516
3377LX,16/11/2025,10015,Line 1,AS,1730.5,1605.4,143.3,474
7957UE,22/09/2025,10012,Line 1,DS,1680.3,1631.8,63.3,387
1048HR,15/07/2025,10018,Line 1,DS,1755.7,1610.5,152.1,449
4153DN,24/01/2025,10018,Line 1,AS,1586.7,1457.3,138.0,322
4857QW,14/05/2025,10004,Line 2,DS,1901.3,1869.0,45.3,429
8196YE,24/11/2025,10001,Line 1,NS,1616.6,1545.6,87.6,401
3520RP,29/12/2025,10004,Line 2,AS,1196.4,1077.9,129.9,481
2523BU,05/03/2025,10009,Line 1,DS,1496.3,1341.1,167.2,458
8102JO,27/09/2025,10002,Line 1,AS,1728.3,1668.2,77.2,435
